issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,红球4,红球5,直选注数,直选奖金,奇数,偶数,小号,大号,一区,二区,三区,和值,跨度,重号,邻号,孤号,AC,二连,二跳,三跳,四连,三连,五连,四跳,五跳
25347,2025-12-27,6 9 5 6 7,,6 9 5 6 7,,24104264.0,,292063433.0,,星期六,,2026-02-25,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,9,5,6,7,32.0,100000.0,3,2,0,5,0,3,2,33.0,4.0,1.0,3.0,1.0,0.0,2,1,0,0,0,0,0,0
25346,2025-12-26,8 2 6 0 8,,8 2 6 0 8,,26401958.0,,283452343.64,,星期五,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '239', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,6,0,8,239.0,100000.0,0,5,2,3,2,1,2,24.0,8.0,0.0,5.0,0.0,0.0,0,2,0,0,0,0,0,0
25345,2025-12-25,4 3 1 9 7,,4 3 1 9 7,,25020074.0,,294415384.22,,星期四,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '123', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,3,1,9,7,123.0,100000.0,4,1,3,2,2,1,2,24.0,8.0,3.0,3.0,-1.0,3.0,1,2,0,0,0,0,0,0
25344,2025-12-24,4 9 5 7 0,,4 9 5 7 0,,23946834.0,,294455547.96,,星期三,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '107', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,5,7,0,107.0,100000.0,3,2,2,3,1,2,2,25.0,9.0,3.0,2.0,0.0,3.0,1,0,1,0,0,0,0,0
25343,2025-12-23,0 1 2 5 9,,0 1 2 5 9,,24597168.0,,293421599.3,,星期二,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '100', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,2,5,9,100.0,100000.0,3,2,3,2,3,1,1,17.0,9.0,3.0,2.0,0.0,4.0,0,0,0,0,1,0,0,0
25342,2025-12-22,0 7 9 2 3,,0 7 9 2 3,,24633726.0,,291368986.98,,星期一,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '98', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,7,9,2,3,98.0,100000.0,3,2,3,2,3,0,2,21.0,9.0,1.0,5.0,-1.0,4.0,1,2,0,0,0,0,0,0
25341,2025-12-21,8 1 7 5 4,,8 1 7 5 4,,23272618.0,,289098461.24,,星期日,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '136', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,1,7,5,4,136.0,100000.0,3,2,2,3,1,2,2,25.0,7.0,1.0,4.0,0.0,2.0,2,1,0,0,0,0,0,0
25340,2025-12-20,2 5 5 6 0,,2 5 5 6 0,,23300416.0,,291294878.42,,星期六,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '37', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,5,5,6,0,37.0,100000.0,2,3,2,3,2,3,0,18.0,6.0,1.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0
25339,2025-12-19,9 0 0 4 9,,9 0 0 4 9,,26852486.0,,283577674.58,,星期五,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '94', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,0,4,9,94.0,100000.0,2,3,3,2,2,1,2,22.0,9.0,1.0,3.0,1.0,-1.0,0,0,0,0,0,0,0,0
25338,2025-12-18,1 6 4 6 3,,1 6 4 6 3,,25250954.0,,279819956.44,,星期四,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '56', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,4,6,3,56.0,100000.0,2,3,3,2,2,3,0,20.0,5.0,2.0,4.0,-1.0,0.0,1,2,0,0,0,0,0,0
25337,2025-12-17,5 5 4 3 8,,5 5 4 3 8,,24513092.0,,273046988.98,,星期三,,2026-02-24,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '108', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,5,4,3,8,108.0,100000.0,3,2,2,3,1,3,1,25.0,5.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0
25336,2025-12-16,4 1 2 6 0,,4 1 2 6 0,,25046892.0,,271835573.9,,星期二,,2026-02-14,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '82', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,1,2,6,0,82.0,100000.0,1,4,4,1,3,2,0,13.0,6.0,3.0,3.0,-1.0,2.0,0,0,1,0,1,0,0,0
25335,2025-12-15,2 7 6 4 5,,2 7 6 4 5,,24045998.0,,267762596.82,,星期一,,2026-02-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '174', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,7,6,4,5,174.0,100000.0,2,3,2,3,1,3,1,24.0,5.0,2.0,4.0,-1.0,1.0,0,1,0,1,0,0,0,0
25334,2025-12-14,5 8 3 3 7,,5 8 3 3 7,,22880178.0,,273380057.8,,星期日,,2026-02-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '322', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,8,3,3,7,322.0,100000.0,4,1,2,3,2,1,2,26.0,5.0,1.0,3.0,1.0,1.0,1,0,1,0,0,0,0,0
25333,2025-12-13,9 6 1 0 3,,9 6 1 0 3,,22375696.0,,294368770.58,,星期六,,2026-02-11,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '35', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,1,0,3,35.0,100000.0,3,2,3,2,3,1,1,19.0,9.0,3.0,2.0,0.0,3.0,1,1,0,0,0,0,0,0
25332,2025-12-12,9 3 9 4 1,,9 3 9 4 1,,26825900.0,,286904679.54,,星期五,,2026-02-10,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '84', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,3,9,4,1,84.0,100000.0,4,1,3,2,2,1,2,26.0,8.0,2.0,3.0,0.0,2.0,1,1,0,0,0,0,0,0
25331,2025-12-11,9 8 0 9 1,,9 8 0 9 1,,25467370.0,,282159988.54,,星期四,,2026-02-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '39', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,8,0,9,1,39.0,100000.0,3,2,2,3,2,0,3,27.0,9.0,1.0,1.0,3.0,0.0,2,0,0,0,0,0,0,0
25330,2025-12-10,5 9 4 5 4,,5 9 4 5 4,,24087164.0,,273580977.24,,星期三,,2026-02-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '201', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,9,4,5,4,201.0,100000.0,3,2,2,3,0,4,1,27.0,5.0,1.0,2.0,2.0,-1.0,1,0,0,0,0,0,0,0
25329,2025-12-09,3 7 0 9 0,,3 7 0 9 0,,24076462.0,,281878266.88,,星期二,,2026-02-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '54', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,7,0,9,0,54.0,100000.0,3,2,3,2,3,0,2,19.0,9.0,0.0,5.0,0.0,2.0,0,1,0,0,0,0,0,0
25328,2025-12-08,8 2 5 1 6,,8 2 5 1 6,,23912734.0,,275480800.5,,星期一,,2026-02-06,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '223', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,5,1,6,223.0,100000.0,2,3,2,3,2,2,1,22.0,7.0,2.0,3.0,0.0,3.0,2,1,0,0,0,0,0,0
25327,2025-12-07,8 2 9 2 4,,8 2 9 2 4,,23698746.0,,286063560.84,,星期日,,2026-02-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,2,9,2,4,58.0,100000.0,1,4,3,2,2,1,2,25.0,7.0,2.0,4.0,-1.0,2.0,1,1,0,0,0,0,0,0
25326,2025-12-06,0 4 5 1 9,,0 4 5 1 9,,23655390.0,,280251175.3,,星期六,,2026-02-04,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '52', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,4,5,1,9,52.0,100000.0,3,2,3,2,2,2,1,19.0,9.0,1.0,4.0,0.0,2.0,2,0,0,0,0,0,0,0
25325,2025-12-05,8 3 6 0 3,,8 3 6 0 3,,26387294.0,,273860034.2,,星期五,,2026-02-03,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '78', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,3,6,0,3,78.0,100000.0,2,3,3,2,3,1,1,20.0,8.0,2.0,3.0,0.0,1.0,0,1,0,0,0,0,0,0
25324,2025-12-04,5 1 3 9 6,,5 1 3 9 6,,24806302.0,,268730260.14,,星期四,,2026-02-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '67', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,1,3,9,6,67.0,100000.0,4,1,2,3,2,2,1,24.0,8.0,2.0,4.0,-1.0,3.0,1,0,1,0,0,0,0,0
25323,2025-12-03,6 8 7 1 4,,6 8 7 1 4,,23731366.0,,263275172.16,,星期三,,2026-02-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '172', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,7,1,4,172.0,100000.0,2,3,2,3,1,2,2,26.0,7.0,3.0,2.0,0.0,3.0,0,1,0,0,1,0,0,0
25322,2025-12-02,1 4 8 3 8,,1 4 8 3 8,,23368578.0,,268846802.82,,星期二,,2026-02-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '62', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,4,8,3,8,62.0,100000.0,2,3,3,2,2,1,2,24.0,7.0,1.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0
25321,2025-12-01,5 6 8 0 8,,5 6 8 0 8,,24026008.0,,263596199.6,,星期一,,2026-01-30,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '67', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,6,8,0,8,67.0,100000.0,1,4,1,4,1,2,2,27.0,8.0,2.0,4.0,-1.0,2.0,1,1,0,0,0,0,0,0
25320,2025-11-30,7 2 5 6 2,,7 2 5 6 2,,23538046.0,,258523455.68,,星期日,,2026-01-29,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '112', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,2,5,6,2,112.0,100000.0,2,3,2,3,2,2,1,22.0,5.0,2.0,3.0,0.0,1.0,0,0,0,0,1,0,0,0
25319,2025-11-29,8 6 5 5 0,,8 6 5 5 0,,23104288.0,,258189813.14,,星期六,,2026-01-28,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '164', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,6,5,5,0,164.0,100000.0,2,3,1,4,1,3,1,24.0,8.0,1.0,3.0,1.0,2.0,1,1,0,0,0,0,0,0
25318,2025-11-28,4 3 8 4 9,,4 3 8 4 9,,25802506.0,,263268712.02,,星期五,,2026-01-27,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '77', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,3,8,4,9,77.0,100000.0,2,3,3,2,1,2,2,28.0,6.0,1.0,3.0,1.0,0.0,2,0,0,0,0,0,0,0
25317,2025-11-27,7 5 6 6 9,,7 5 6 6 9,,23924430.0,,258325484.08,,星期四,,2026-01-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '76', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,6,6,9,76.0,100000.0,3,2,0,5,0,3,2,33.0,4.0,2.0,4.0,-1.0,0.0,2,1,0,0,0,0,0,0
25316,2025-11-26,9 1 8 1 5,,9 1 8 1 5,,23009726.0,,254202513.38,,星期三,,2026-01-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '95', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,1,8,1,5,95.0,100000.0,4,1,2,3,2,1,2,24.0,8.0,1.0,2.0,2.0,1.0,1,0,0,0,0,0,0,0
25315,2025-11-25,9 7 3 6 7,,9 7 3 6 7,,22812896.0,,252427747.64,,星期二,,2026-01-26,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '96', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,7,3,6,7,96.0,100000.0,4,1,1,4,1,1,3,32.0,6.0,0.0,5.0,0.0,1.0,1,1,0,0,0,0,0,0
25314,2025-11-24,8 0 2 4 5,,8 0 2 4 5,,22701714.0,,250849428.6,,星期一,,2026-01-23,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '82', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,0,2,4,5,82.0,100000.0,1,4,3,2,2,2,1,19.0,8.0,2.0,4.0,-1.0,3.0,1,0,1,0,0,0,0,0
25313,2025-11-23,4 4 5 5 1,,4 4 5 5 1,,22324550.0,,247925588.74,,星期日,,2026-01-22,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '102', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,4,5,5,1,102.0,100000.0,3,2,3,2,1,4,0,19.0,4.0,2.0,3.0,0.0,-1.0,1,0,0,0,0,0,0,0
25312,2025-11-22,1 0 9 5 0,,1 0 9 5 0,,22444570.0,,247186559.24,,星期六,,2026-01-21,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '36', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,0,9,5,0,36.0,100000.0,3,2,3,2,3,1,1,15.0,9.0,3.0,4.0,-2.0,1.0,1,0,0,0,0,0,0,0
25311,2025-11-21,1 1 4 5 0,,1 1 4 5 0,,26705192.0,,239788719.94,,星期五,,2026-01-20,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '93', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,1,4,5,0,93.0,100000.0,3,2,4,1,3,2,0,11.0,5.0,3.0,5.0,-3.0,0.0,2,0,0,0,0,0,0,0
25310,2025-11-20,0 1 6 5 9,,0 1 6 5 9,,25348666.0,,236003175.86,,星期四,,2026-01-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '53', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,6,5,9,53.0,100000.0,3,2,2,3,2,2,1,21.0,9.0,2.0,2.0,1.0,3.0,2,0,0,0,0,0,0,0
25309,2025-11-19,5 2 7 2 9,,5 2 7 2 9,,23524286.0,,228882329.52,,星期三,,2026-01-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '460', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,7,2,9,460.0,100000.0,3,2,2,3,2,1,2,25.0,7.0,2.0,4.0,-1.0,1.0,0,0,1,0,0,0,0,0
25308,2025-11-18,2 3 4 6 5,,2 3 4 6 5,,22374476.0,,263355429.38,,星期二,,2026-01-19,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '143', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,3,4,6,5,143.0,100000.0,2,3,3,2,2,3,0,20.0,4.0,1.0,2.0,2.0,0.0,0,0,0,0,0,1,0,0
25307,2025-11-17,6 1 8 1 1,,6 1 8 1 1,,23020774.0,,266691936.14,,星期一,,2026-01-16,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '171', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,1,8,1,1,171.0,100000.0,3,2,3,2,3,1,1,17.0,7.0,3.0,2.0,0.0,-1.0,0,1,0,0,0,0,0,0
25306,2025-11-16,1 7 8 6 7,,1 7 8 6 7,,23005718.0,,272511756.88,,星期日,,2026-01-15,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '69', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,7,8,6,7,69.0,100000.0,3,2,1,4,1,1,3,29.0,7.0,1.0,2.0,2.0,1.0,2,0,0,0,0,0,0,0
25305,2025-11-15,4 9 7 4 9,,4 9 7 4 9,,22283442.0,,268138955.06,,星期六,,2026-01-14,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '186', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,7,4,9,186.0,100000.0,3,2,2,3,0,2,3,33.0,5.0,2.0,2.0,1.0,-1.0,0,1,0,0,0,0,0,0
25304,2025-11-14,0 7 9 1 3,,0 7 9 1 3,,25293610.0,,275820068.48,,星期五,,2026-01-13,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '155', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,7,9,1,3,155.0,100000.0,4,1,3,2,3,0,2,20.0,9.0,2.0,4.0,-1.0,4.0,1,2,0,0,0,0,0,0
25303,2025-11-13,9 4 3 8 2,,9 4 3 8 2,,23323438.0,,278926199.58,,星期四,,2026-01-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '45', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,3,8,2,45.0,100000.0,2,3,3,2,2,1,2,26.0,7.0,1.0,2.0,2.0,2.0,1,0,0,0,1,0,0,0
25302,2025-11-12,0 1 6 3 1,,0 1 6 3 1,,23325082.0,,271997714.96,,星期三,,2026-01-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '83', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,1,6,3,1,83.0,100000.0,3,2,4,1,4,1,0,11.0,6.0,1.0,4.0,0.0,1.0,1,1,0,0,0,0,0,0
25301,2025-11-11,5 8 2 0 9,,5 8 2 0 9,,22507086.0,,268868424.78,,星期二,,2026-01-12,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '160', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,8,2,0,9,160.0,100000.0,2,3,2,3,2,1,2,24.0,9.0,2.0,3.0,0.0,5.0,1,1,0,0,0,0,0,0
25300,2025-11-10,8 4 3 0 0,,8 4 3 0 0,,22616516.0,,273839952.64,,星期一,,2026-01-09,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '45', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,4,3,0,0,45.0,100000.0,1,4,4,1,3,1,1,15.0,8.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0
25299,2025-11-09,3 0 0 9 7,,3 0 0 9 7,,22036278.0,,267257859.8,,星期日,,2026-01-08,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '60', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,0,0,9,7,60.0,100000.0,3,2,3,2,3,0,2,19.0,9.0,1.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0
25298,2025-11-08,1 4 1 2 7,,1 4 1 2 7,,21776320.0,,262460083.58,,星期六,,2026-01-07,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '84', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,4,1,2,7,84.0,100000.0,3,2,4,1,3,1,1,15.0,6.0,1.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0
25297,2025-11-07,4 5 3 8 6,,4 5 3 8 6,,24592546.0,,260189686.78,,星期五,,2026-01-06,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '64', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,5,3,8,6,64.0,100000.0,2,3,2,3,1,3,1,26.0,5.0,2.0,3.0,0.0,1.0,0,1,0,1,0,0,0,0
25296,2025-11-06,0 5 2 3 5,,0 5 2 3 5,,22753318.0,,254539339.24,,星期四,,2026-01-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '69', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,5,2,3,5,69.0,100000.0,3,2,3,2,3,2,0,15.0,5.0,2.0,5.0,-2.0,0.0,1,2,0,0,0,0,0,0
25295,2025-11-05,1 2 4 5 1,,1 2 4 5 1,,22160540.0,,250290213.42,,星期三,,2026-01-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '37', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,2,4,5,1,37.0,100000.0,3,2,4,1,3,2,0,13.0,4.0,1.0,1.0,3.0,0.0,2,1,0,0,0,0,0,0
25294,2025-11-04,9 9 4 4 9,,9 9 4 4 9,,22946132.0,,243131548.82,,星期二,,2026-01-05,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '117', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,9,4,4,9,117.0,100000.0,3,2,2,3,0,2,3,35.0,5.0,2.0,0.0,3.0,-3.0,0,0,0,0,0,0,0,0
25293,2025-11-03,0 9 4 4 1,,0 9 4 4 1,,23261412.0,,243587944.14,,星期一,,2026-01-02,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '31', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,9,4,4,1,31.0,100000.0,2,3,4,1,2,2,1,18.0,9.0,0.0,3.0,2.0,2.0,1,0,0,0,0,0,0,0
25292,2025-11-02,6 7 3 5 8,,6 7 3 5 8,,22564486.0,,235289852.26,,星期日,,2026-01-01,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '138', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,7,3,5,8,138.0,100000.0,3,2,1,4,1,2,2,29.0,5.0,3.0,5.0,-3.0,1.0,0,1,0,1,0,0,0,0
