issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,单选注数,单选奖金,组三注数,组三奖金,组六注数,组六奖金,奇数,偶数,大号,小号,一区,二区,三区,二连,三连,二跳,三跳,重号,邻号,孤号,和值,AC,跨度
2014019,2014-01-19,6 1 0,,6 1 0,,51068002.0,,,,星期日,598.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '19388', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '32032', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,1,0,19388.0,1000.0,0.0,320.0,32032.0,160.0,1,2,1,2,2,1,0,1,0,0,0,0.0,1.0,2.0,7.0,1.0,6.0
2014018,2014-01-18,4 7 4,,4 7 4,,51495026.0,,,,星期六,371.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '23374', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '16492', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,7,4,23374.0,1000.0,16492.0,320.0,0.0,160.0,1,2,1,2,0,2,1,0,0,0,0,1.0,2.0,0.0,15.0,-1.0,3.0
2014017,2014-01-17,0 5 7,,0 5 7,,55453410.0,,,,星期五,92.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '45116', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '64867', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,5,7,45116.0,1000.0,0.0,320.0,64867.0,160.0,2,1,2,1,1,1,1,0,0,1,0,0.0,1.0,2.0,12.0,1.0,7.0
2014016,2014-01-16,2 2 4,,2 2 4,,57758882.0,,,,星期四,989.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '17610', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '17832', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,2,4,17610.0,1000.0,17832.0,320.0,0.0,160.0,0,3,0,3,2,1,0,0,0,1,0,2.0,0.0,1.0,8.0,-1.0,2.0
2014015,2014-01-15,7 4 2,,7 4 2,,56161526.0,,,,星期三,640.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '20988', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '57795', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,4,2,20988.0,1000.0,0.0,320.0,57795.0,160.0,1,2,1,2,1,1,1,0,0,1,0,1.0,1.0,1.0,13.0,1.0,5.0
2014014,2014-01-14,9 4 5,,9 4 5,,53671030.0,,,,星期二,728.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '30472', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '53039', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,5,30472.0,1000.0,0.0,320.0,53039.0,160.0,2,1,2,1,0,2,1,1,0,0,0,0.0,2.0,1.0,18.0,1.0,5.0
2014013,2014-01-13,6 1 3,,6 1 3,,54290432.0,,,,星期一,871.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '11165', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '22872', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,1,3,11165.0,1000.0,0.0,320.0,22872.0,160.0,2,1,1,2,2,1,0,0,0,1,0,2.0,0.0,1.0,10.0,1.0,5.0
2014012,2014-01-12,3 6 8,,3 6 8,,52496122.0,,,,星期日,968.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '25988', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '40887', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,6,8,25988.0,1000.0,0.0,320.0,40887.0,160.0,1,2,2,1,1,1,1,0,0,1,0,1.0,1.0,1.0,17.0,1.0,5.0
2014011,2014-01-11,3 1 9,,3 1 9,,51948648.0,,,,星期六,18.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '25740', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '34502', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,1,9,25740.0,1000.0,0.0,320.0,34502.0,160.0,3,0,1,2,2,0,1,0,0,1,0,0.0,1.0,2.0,13.0,1.0,8.0
2014010,2014-01-10,6 4 5,,6 4 5,,52135932.0,,,,星期五,73.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '16910', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '40232', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,4,5,16910.0,1000.0,0.0,320.0,40232.0,160.0,1,2,2,1,0,3,0,0,1,0,0,1.0,2.0,0.0,15.0,0.0,2.0
2014009,2014-01-09,4 3 2,,4 3 2,,52673576.0,,,,星期四,211.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '10866', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '33504', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,3,2,10866.0,1000.0,0.0,320.0,33504.0,160.0,1,2,0,3,2,1,0,0,1,0,0,0.0,1.0,2.0,9.0,0.0,2.0
2014008,2014-01-08,5 9 0,,5 9 0,,52167368.0,,,,星期三,623.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '14573', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '26593', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,9,0,14573.0,1000.0,0.0,320.0,26593.0,160.0,2,1,2,1,1,1,1,0,0,0,0,0.0,1.0,2.0,14.0,1.0,9.0
2014007,2014-01-07,2 8 3,,2 8 3,,50817158.0,,,,星期二,497.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '24407', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '47842', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,8,3,24407.0,1000.0,0.0,320.0,47842.0,160.0,1,2,1,2,2,0,1,1,0,0,0,1.0,2.0,0.0,13.0,1.0,6.0
2014006,2014-01-06,9 9 2,,9 9 2,,50911850.0,,,,星期一,402.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '7705', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '12695', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,9,2,7705.0,1000.0,12695.0,320.0,0.0,160.0,2,1,2,1,1,0,2,0,0,0,0,0.0,0.0,3.0,20.0,-1.0,7.0
2014005,2014-01-05,7 5 5,,7 5 5,,50874566.0,,,,星期日,624.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '8646', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '14507', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,5,8646.0,1000.0,14507.0,320.0,0.0,160.0,3,0,3,0,0,2,1,0,0,1,0,1.0,0.0,2.0,17.0,-1.0,2.0
2014004,2014-01-04,9 5 5,,9 5 5,,52258512.0,,,,星期六,632.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '28167', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '30966', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,5,5,28167.0,1000.0,30966.0,320.0,0.0,160.0,3,0,3,0,0,2,1,0,0,0,0,0.0,2.0,1.0,19.0,-1.0,4.0
2014003,2014-01-03,6 4 3,,6 4 3,,54487812.0,,,,星期五,105.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '6017', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '11430', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,4,3,6017.0,1000.0,0.0,320.0,11430.0,160.0,1,2,1,2,1,2,0,1,0,1,0,3.0,2.0,-2.0,13.0,1.0,3.0
2014002,2014-01-02,6 3 4,,6 3 4,,54252668.0,,,,星期四,228.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '12367', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '35465', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,3,4,12367.0,1000.0,0.0,320.0,35465.0,160.0,1,2,1,2,1,2,0,1,0,1,0,1.0,1.0,1.0,13.0,1.0,3.0
2014001,2014-01-01,6 8 7,,6 8 7,,50650400.0,,,,星期三,196.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '15638', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '36452', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,7,15638.0,1000.0,0.0,320.0,36452.0,160.0,1,2,3,0,0,1,2,0,1,0,0,2.0,2.0,-1.0,21.0,0.0,2.0
2013358,2013-12-31,9 6 8,,9 6 8,,55034802.0,,,,星期二,771.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '22774', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '42421', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,8,22774.0,1000.0,0.0,320.0,42421.0,160.0,1,2,3,0,0,1,2,1,0,1,0,0.0,0.0,3.0,23.0,1.0,3.0
2013357,2013-12-30,3 2 0,,3 2 0,,54169102.0,,,,星期一,633.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '16946', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '33867', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,0,16946.0,1000.0,0.0,320.0,33867.0,160.0,1,2,0,3,3,0,0,1,0,1,0,0.0,3.0,0.0,5.0,1.0,3.0
2013356,2013-12-29,1 6 4,,1 6 4,,52582086.0,,,,星期日,506.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '9957', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '41975', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,4,9957.0,1000.0,0.0,320.0,41975.0,160.0,1,2,1,2,1,2,0,0,0,1,0,0.0,2.0,1.0,11.0,1.0,5.0
2013355,2013-12-28,2 9 3,,2 9 3,,50684558.0,,,,星期六,825.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '17331', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '36362', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,9,3,17331.0,1000.0,0.0,320.0,36362.0,160.0,2,1,1,2,2,0,1,1,0,0,0,1.0,1.0,1.0,14.0,1.0,7.0
2013354,2013-12-27,0 2 4,,0 2 4,,53670416.0,,,,星期五,691.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '11857', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '24456', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,2,4,11857.0,1000.0,0.0,320.0,24456.0,160.0,0,3,0,3,2,1,0,0,0,0,1,0.0,3.0,0.0,6.0,0.0,4.0
2013353,2013-12-26,1 8 5,,1 8 5,,52915212.0,,,,星期四,989.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '17650', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '48814', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,8,5,17650.0,1000.0,0.0,320.0,48814.0,160.0,2,1,2,1,1,1,1,0,0,0,0,1.0,2.0,0.0,14.0,1.0,7.0
2013352,2013-12-25,1 7 6,,1 7 6,,51516790.0,,,,星期三,584.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '12593', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '33602', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,7,6,12593.0,1000.0,0.0,320.0,33602.0,160.0,2,1,2,1,1,1,1,1,0,0,0,2.0,3.0,-2.0,14.0,1.0,6.0
2013351,2013-12-24,7 2 6,,7 2 6,,49368358.0,,,,星期二,16.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '26265', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '53509', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,2,6,26265.0,1000.0,0.0,320.0,53509.0,160.0,1,2,2,1,1,1,1,1,0,0,0,1.0,1.0,1.0,15.0,1.0,5.0
2013350,2013-12-23,3 2 2,,3 2 2,,49793344.0,,,,星期一,367.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '13228', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '18021', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,2,13228.0,1000.0,18021.0,320.0,0.0,160.0,1,2,0,3,3,0,0,1,0,0,0,1.0,1.0,1.0,7.0,-1.0,1.0
2013349,2013-12-22,5 2 4,,5 2 4,,50242970.0,,,,星期日,82.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '10082', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '22218', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,4,10082.0,1000.0,0.0,320.0,22218.0,160.0,1,2,1,2,1,2,0,1,0,1,0,2.0,2.0,-1.0,11.0,1.0,3.0
2013348,2013-12-21,5 7 4,,5 7 4,,49751314.0,,,,星期六,218.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '10476', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '0', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '25590', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,4,10476.0,1000.0,0.0,320.0,25590.0,160.0,2,1,2,1,0,2,1,1,0,1,0,2.0,2.0,-1.0,16.0,1.0,3.0
2013347,2013-12-20,5 5 4,,5 5 4,,52460926.0,,,,星期五,392.0,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '单选', 'awardNum': '15557', 'awardMoney': '1000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '2', 'baseBetWinner': {'remark': '组三', 'awardNum': '14131', 'awardMoney': '320', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}, {'awardEtc': '3', 'baseBetWinner': {'remark': '组六', 'awardNum': '0', 'awardMoney': '160', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,5,4,15557.0,1000.0,14131.0,320.0,0.0,160.0,2,1,2,1,0,3,0,1,0,0,0,0.0,0.0,3.0,14.0,-1.0,1.0
